line_number	line	class_level1	class_level12	class_level123
1156	loquebar pacem de tes utroper	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1157	ter domum domini dei nostri qui	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1158	suum bona tibi aliam patri	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1159	beatam medicent des	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1160	generaciones quia a	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1161	cam humilem respexit deus	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1162	gracias r post partum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1163	figo involata permansisti	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1164	dei genitrix intercede pro nobis	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1165	involata permansisti gloria	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1166	patria et filio et spiritui sancto post	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1167	partum virgo involata perman	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1168	sisti exclam dei genitrix virgo sancto	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1169	manna r intercede pro nobis	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
1170	ad dominum deum nostrum domine exau	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Preces
1171	di et clamor oremus oratio	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1172	eius qui apostolis tu	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1173	piscin dedisti spiritum quoniam	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1174	sede plebi tue pie petitionis	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1175	effectum ut quibus dedistiusdem	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1176	largiaris et pacem alia	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1177	eius qui salutis et	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1178	beate marie uirgo	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1179	tate fecunda humanogen	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1180	ri prema prestitisti terribiles	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1181	ut ipam pro nobis intercede	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1182	re s enclamus per quam mellis	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1183	mus auctorem uite suscipe	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1184	re dominum nostrum im rium tili	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1185	uum tuum alia oratio	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1186	ecclesiam tuam qui do	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1187	mine ad sextam	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
1188	eius in adiutorii	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
1189	meum intende	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
1190	me ad adiuva	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
1191	ipsum me festina gloria	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
1192	sicut erat hymi	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
1193	seni creator spiritibus psalmus dauid	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Hymn
1194	ad te levavi oculos me	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1195	qui qui habitabit in caelis	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1196	se sicut oculi seruorum in meam	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1197	bonorum suorum sicut	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1198	colli ancille in manibus do	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1199	nune sue ita oculi nostri ad dominumque	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1200	deum nostrum donec mise	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1201	reatibus nostri iiserere	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1202	nostri domine miserere nostri	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1203	quia multum repleti sum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1204	despectione uia multa	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1205	repleta est anima nostra	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1206	probrium habundantibus	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1207	et despectio superbis	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1208	patri sicut erat	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1209	nisi quia dominus erat inno	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1210	bis dicat nunc israhel nisi quia	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1211	dominus erat in nobis suum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1212	exurgerent homines in nos	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1213	torte ivos deglutient nos	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1214	sum irasceretur turor eorum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1215	in nos tortam aque abior	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1216	buissent nos orrantem	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1217	tenetransiit anima noltra	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1218	tersitam pertransissent anni	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1219	sa noltra aqua intolera	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1220	sem benedictus dominus	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1221	non dedita nos in captio	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1222	entibus eorum humano	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1223	sicut passer erepta est de	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1224	taqueo uenanctum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1225	queus contrictus est et nos	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1226	liberati sumus adduito	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1227	tum nostrum in nomine	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1228	domino qui fecit celum et terram	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1229	filiam patri ſicut erat	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1230	qui confidunt in domino	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1231	sicut mons syon nomen	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1232	commouebitur in eternum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1233	qui habitant in iherusalem	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1234	montes in circuitu eius	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1235	ea dominus in circuitu populi	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1236	ex hoc nunc et usque in	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1237	quia non relinquetur	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1238	virgam peccatorum super	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1239	tem iustorum ut non exorem	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1240	dant iusti ad iniquitatem	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1241	manus suas mene fac domini	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1242	mine bonis et rectis corde	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1243	declinantes autem in ob	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1244	ligaciones adducet dominus cum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1245	operantibus iniquitatem pax	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1246	imper israhel uolia patri caprum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
1247	paradisi porta per eva	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1248	cunctis clausa est et	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1249	beatam virgine maria	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1250	cum patefacta est deo	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1251	c sca dei genitrix virgo	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1252	ter maria intercede pro	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1253	elis ad dominum deum nostrum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1254	birgo semper maria gloria patri	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1255	et filio et spiritui sancto scam dei gratem	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1256	trax virgo semper maria bam ora	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1257	pro nobis sa dei genitrix r et	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1258	digni efficiamur promissionibus	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
1259	episti ex domine exaudi et clamor	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Preces
1260	oremus eracio	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1261	divit nobis quas domine	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1262	tuos spiritus sancti que et corda	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1263	nostra clementer expurget	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1264	et ab omnibus tueatur ad	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1265	suis alia oracio	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1266	famulorum tuorum quod	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1267	delictis ignoce ut	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1268	tibi placere de actibus noster	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1269	non valemus genitricis	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1270	lii tui domini nostri israhelu repti	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1271	intercessione salvemur alii	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1272	ecclesiam tuam que die	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1273	benignus uteri ad isx	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
1274	eius in adiutorium	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
1275	meum intende	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
1276	domine ad ad	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
1277	innandum me festina	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
1278	cordia patri sicut erat hy	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
1279	dem creator spiritibus psalmus dauid	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Hymn
1280	in conuertendo dominus cap	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1281	tuitatem suam non tactum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1282	sumus sicut consolati	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1283	repletum est gaudio omnes nostrum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1284	et lingua nostra in exulta	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1285	cione tunc dicent inter	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1286	gentes magnificauit dominus	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1287	facere cum eis magnifica	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1288	uauit dominus facere nobiscum facti	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1289	sumus letantes sonuer	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1290	terre domine captivitatem nostram	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1291	sicut torrens in austro	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1292	seminant in lacrimis in	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1293	ultacione metent	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1294	ibant et flebant mittentes	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1295	semina suas mementer	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1296	venient cum exultacione	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1297	portantes manipulos super	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1298	gloria patri psalmus dauid	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1299	nisi dominus edificaveris	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1300	domum manu laboraverit	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1301	qui edificant eam in omnibus	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1302	custodierit civitatem trultra	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1303	vigilati qui custodit ea	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1304	num est nobis ante lucem super	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1305	geresurgite postquam sederitis	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1306	qui manducatis panem dolo	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1307	suorum dederit dilectis su	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1308	ptolompum eccephereditas	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1309	filii merces tuctus ueteris	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1310	sicut sagitte in manu propo	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1311	tis ita filii excoillorum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1312	cur qui implevit desiderii	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1313	suum ex ipsis non confundetur	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1314	sum loquetur inimicis suis	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1315	il porta soria patribus psalmus dauid	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1316	eati omnes qui timent	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1317	dominum qui ambulant	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1318	in uis eius illabores manu	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1319	nuum tuarum quia manduca	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1320	bis beatus es et bene tibi erit	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
1321	tortua sicut uitis habui	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
